4 0:0.604732 1:3 2:9.35533 3:10.5555 4:74.563 5:3 6:3.33333 7:-218.219 8:-66.2268 9:-14.8439 10:-243.91 11:386.514 12:933.773 13:4
17 0:1.4942 1:3 2:2.92946 3:13.2696 4:135.735 5:-8 6:1 7:-230.421 8:-666.019 9:-999.353 10:0 11:769.579 12:3.23625 13:2
17 0:1.35164 1:3 2:3.06365 3:13.3662 4:122.644 5:-0.125 6:-1 7:-192.445 8:-733.428 9:-910.549 10:0 11:807.555 12:6.41483 13:2
17 0:1.19214 1:3 2:2.70904 3:13.0791 4:136.714 5:-4 6:-6 7:-106.591 8:-834.706 9:-1000 10:0 11:893.409 12:4.11946 13:4
17 0:1.41677 1:3 2:2.95906 3:14.7611 4:134.49 5:0.8 6:-1.66667 7:-110.239 8:-696.768 9:-952.28 10:-3.32226 11:889.761 12:9.06071 13:6
17 0:1.46994 1:3 2:2.88105 3:14.2797 4:139.746 5:2.5 6:0.5 7:0 8:-565.099 9:-1000 10:-152.352 11:1000 12:115.201 13:3
17 0:1.54184 1:3 2:2.92851 3:16.5566 4:133.368 5:-4 6:-0 7:-36.1809 8:-642.546 9:-967.839 10:-22.7806 11:963.819 12:6.03015 13:5
17 0:1.36871 1:3 2:2.88549 3:14.932 4:136.002 5:0 6:-0.222222 7:-34.1286 8:-709.742 9:-1000 10:-95.4274 11:965.871 12:20.8748 13:6
17 0:1.54386 1:3 2:3.24501 3:17.3832 4:125.975 5:-0.142857 6:-1 7:-15.2972 8:-488.636 9:-991.696 10:-148.164 11:984.703 12:159.091 13:1
17 0:1.35289 1:3 2:2.75593 3:12.4179 4:134.925 5:-2 6:0.2 7:-1.02424 8:-631.273 9:-997.952 10:-167.975 11:998.976 12:107.887 13:3
18 0:1.55287 1:3 2:6.38019 3:26.098 4:109.894 5:1.5 6:0.478261 7:-112.888 8:-641.225 9:-154.022 10:0 11:887.112 12:2.74223 13:5
18 0:1.19148 1:3 2:5.7016 3:26.2652 4:107.478 5:-2.33333 6:0.705882 7:-24.0078 8:-823.126 9:0 10:0 11:975.992 12:16.1685 13:5
18 0:1.4246 1:3 2:6.16962 3:27.0372 4:114.753 5:1.5 6:0.625 7:-35.4573 8:-701.953 9:-112.025 10:0 11:964.543 12:0 13:5
18 0:1.46861 1:3 2:6.32477 3:24.7659 4:108.699 5:3 6:0.5625 7:0 8:-632.878 9:-144.998 10:0 11:1000 12:48.0388 13:4
18 0:1.05738 1:3 2:4.88452 3:20.6005 4:107.799 5:2 6:0.857143 7:-110.465 8:-929.264 9:-401.163 10:-73.6434 11:889.535 12:16.4729 13:1
18 0:0.978667 1:3 2:4.88042 3:24.0657 4:108.7 5:10 6:0.888889 7:-76.2667 8:-991.467 9:0 10:0 11:902.4 12:8.53333 13:5
18 0:1.09375 1:3 2:5.93734 3:23.6483 4:106.078 5:0 6:0.578947 7:-0.492611 8:-779.803 9:-72.9064 10:0 11:999.507 12:134.483 13:4
18 0:1.16851 1:3 2:5.75027 3:22.6498 4:105.455 5:16 6:1.08333 7:0 8:-736.17 9:-210.402 10:0 11:1000 12:119.622 13:4
18 0:1.09914 1:3 2:5.67892 3:21.5181 4:104.981 5:-1 6:0.888889 7:-0.975134 8:-772.306 9:-103.852 10:0 11:999.025 12:137.494 13:6
18 0:1.1532 1:3 2:4.93417 3:20.9341 4:110.324 5:2 6:0 7:-145.671 8:-851.122 9:0 10:0 11:854.329 12:16.033 13:3
19 0:1.57958 1:3 2:3.33009 3:18.2928 4:104.537 5:0 6:0.5 7:-76.683 8:-555.06 9:-996.433 10:-109.675 11:923.317 12:78.0205 13:5
19 0:1.60119 1:3 2:3.52765 3:22.6926 4:101.067 5:2.83333 6:-2 7:-11.6038 8:-532.532 9:-1000 10:-130.128 11:988.396 12:92.0017 13:5
19 0:1.76772 1:3 2:3.2301 3:19.618 4:104.09 5:-1 6:1.33333 7:-62.7233 8:-535.927 9:-1000 10:-105.597 11:937.277 12:29.7737 13:5
19 0:1.83961 1:3 2:3.58202 3:25.0588 4:91.4897 5:-0.8 6:-1 7:-20.4859 8:-457.361 9:-1000 10:-137.685 11:979.514 12:86.2315 13:7
19 0:1.66225 1:3 2:3.13756 3:18.5706 4:96.0085 5:-3.16667 6:0.666667 7:-5.87741 8:-515.533 9:-1000 10:-132.662 11:994.123 12:86.0621 13:4
19 0:1.78938 1:3 2:3.60544 3:24.3103 4:93.4617 5:1 6:-0.2 7:-37.799 8:-488.038 9:-988.995 10:-113.397 11:962.201 12:70.8134 13:5
19 0:1.94995 1:3 2:3.79488 3:27.9983 4:84.1879 5:-0.3 6:0.5 7:-56.3664 8:-465.526 9:-997.484 10:-131.857 11:943.634 12:47.3075 13:6
19 0:1.78774 1:3 2:3.45498 3:23.9511 4:103.933 5:-0.818182 6:-0.4 7:-11.7707 8:-471.853 9:-1000 10:-90.0716 11:988.229 12:87.5128 13:2
19 0:1.92203 1:3 2:3.16707 3:20.5968 4:100.053 5:12 6:-0.75 7:-47.619 8:-487.654 9:-1000 10:-85.9788 11:952.381 12:32.6279 13:3
19 0:1.71208 1:3 2:3.38651 3:23.2607 4:110.821 5:-5 6:-0 7:-35.0133 8:-548.541 9:-1000 10:-45.0928 11:964.987 12:35.5438 13:5
20 0:0.751733 1:3 2:5.22258 3:17.66 4:88.6288 5:2 6:0.571429 7:-51.0397 8:-967.234 9:-218.021 10:-289.855 11:700.693 12:32.7662 13:6
20 0:0.706748 1:3 2:4.25888 3:16.7696 4:100.398 5:-0.666667 6:1.83333 7:-14.1104 8:-993.252 9:-38.6503 10:-185.276 11:692.638 12:6.74847 13:5
20 0:0.609163 1:3 2:4.61463 3:18.0308 4:92.1101 5:10.5 6:3 7:0 8:-881.787 9:-109.163 10:-171.946 11:609.163 12:118.213 13:4
20 0:0.557307 1:3 2:5.07759 3:20.1622 4:91.7266 5:-1.5 6:1.25 7:-20.0121 8:-922.984 9:-42.45 10:-263.19 11:537.295 12:77.0164 13:8
20 0:0.609894 1:3 2:4.34885 3:19.1705 4:102.916 5:-7 6:-8 7:-2.12014 8:-964.664 9:-65.0177 10:-180.919 11:607.774 12:35.3357 13:4
20 0:0.851936 1:3 2:6.24203 3:18.9988 4:97.8122 5:-1.4 6:11 7:-17.4639 8:-795.748 9:-212.604 10:-181.473 11:834.472 12:204.252 13:4
20 0:0.672712 1:3 2:5.61283 3:18.3638 4:100.104 5:-3 6:1.33333 7:-3.45423 8:-943.869 9:-196.028 10:-348.014 11:669.257 12:56.1313 13:6
20 0:0.751558 1:3 2:5.37084 3:18.7273 4:94.3626 5:-4.33333 6:-17.5 7:-17.134 8:-867.601 9:-115.265 10:-176.012 11:734.424 12:132.399 13:5
20 0:0.690058 1:3 2:4.69526 3:18.3989 4:103.053 5:3.33333 6:-4.33333 7:-10.9649 8:-890.351 9:-59.9415 10:-133.041 11:679.094 12:109.649 13:5
20 0:0.858497 1:3 2:4.96856 3:18.9861 4:99.3123 5:-3 6:4 7:-56.8928 8:-962.801 9:-51.787 10:-150.255 11:801.605 12:37.1991 13:7
11 0:2.33194 1:3 2:3.06427 3:19.6641 4:139.154 5:-0 6:0.2 7:-55.622 8:-424.043 9:-904.306 10:-2.39234 11:944.378 12:4.78469 13:2
4 0:1.72667 1:3 2:2.6152 3:12.5183 4:133.001 5:-2.66667 6:-0.0909091 7:-1.63755 8:-431.769 9:-1000 10:-180.131 11:998.362 12:147.38 13:3
5 0:2.36137 1:3 2:6.0358 3:16.2262 4:115.29 5:0.5 6:2 7:-7.02459 8:-423.482 9:-103.362 10:0 11:992.975 12:0 13:6
10 0:1.75836 1:3 2:6.69904 3:16.8322 4:112.945 5:2.33333 6:-4.33333 7:0 8:-561.839 9:-228.858 10:-160.677 11:1000 12:6.87104 13:4
12 0:0.961949 1:3 2:3.56714 3:16.4921 4:109.351 5:0.555556 6:4 7:-30.7076 8:-985.981 9:-554.74 10:0 11:931.242 12:14.0187 13:3
13 0:1.35901 1:3 2:3.85029 3:17.9337 4:121.891 5:2.33333 6:-5.66667 7:-110.544 8:-729.592 9:-997.166 10:-407.029 11:889.456 12:6.23583 13:4
16 0:1.87821 1:3 2:6.77953 3:24.0882 4:113.853 5:0.5 6:-3.5 7:-146.936 8:-498.513 9:-448.543 10:-64.8424 11:853.064 12:33.9084 13:4
17 0:1.07896 1:3 2:2.74556 3:13.7626 4:137.175 5:-0.333333 6:-0 7:-17.2202 8:-902.214 9:-998.77 10:-48.5855 11:982.78 12:24.6002 13:5
18 0:1.38889 1:3 2:6.01349 3:26.1919 4:101.964 5:-0.0666667 6:0.466667 7:-90.7463 8:-716.418 9:0 10:0 11:909.254 12:3.58209 13:5
19 0:1.43403 1:3 2:3.64037 3:24.3395 4:99.9402 5:14 6:-0 7:-67.1913 8:-649.516 9:-993.947 10:0 11:932.809 12:47.8208 13:7
20 0:0.793485 1:3 2:5.44085 3:19.125 4:97.0358 5:3 6:-19 7:-11.7264 8:-921.173 9:-151.14 10:-218.893 11:781.759 12:78.8274 13:6
17 0:1.45704 1:3 2:3.224 3:15.0862 4:135.322 5:-6 6:0 7:-132.075 8:-671.58 9:-979.953 10:-145.047 11:867.925 12:14.7406 13:6
17 0:1.2968 1:3 2:2.70323 3:13.9094 4:135.889 5:-0.5 6:-0.555556 7:-35.7981 8:-763.498 9:-1000 10:-29.9296 11:964.202 12:7.62911 13:5
11 0:2.37466 1:3 2:3.06228 3:20.6745 4:144.7 5:3.66667 6:-0.0909091 7:-113.597 8:-407.344 9:-986.804 10:0 11:886.403 12:13.7694 13:5
12 0:0.915558 1:3 2:3.16293 3:15.8009 4:115.476 5:6 6:5.66667 7:0 8:-992.481 9:-679.005 10:0 11:915.558 12:7.5188 13:1
13 0:1.67606 1:3 2:4.20377 3:21.8283 4:109.418 5:0 6:-2.57143 7:-151.755 8:-584.281 9:-987.148 10:-386.555 11:848.245 12:12.3579 13:7
16 0:1.63587 1:3 2:10.3813 3:22.8753 4:119.64 5:1.4 6:-3 7:-148.392 8:-417.972 9:-426.628 10:-189.2 11:851.608 12:193.322 13:1
17 0:1.53244 1:3 2:2.80325 3:13.229 4:109.208 5:-0.8 6:-0.833333 7:-26.8456 8:-558.08 9:-1000 10:-168.818 11:973.154 12:94.476 13:3
18 0:1.14417 1:3 2:4.97382 3:21.8441 4:111.332 5:0.375 6:0.692308 7:-102.41 8:-872.49 9:0 10:0 11:897.59 12:1.50602 13:5
19 0:1.28355 1:3 2:3.42227 3:18.5762 4:111.94 5:0.5 6:2 7:-41.6926 8:-701.307 9:-999.378 10:-136.901 11:958.307 12:77.7847 13:4
20 0:0.622055 1:3 2:3.68157 3:15.7304 4:102.783 5:-7 6:-1.75 7:-9.02256 8:-902.757 9:0 10:-53.1328 11:613.033 12:97.2431 13:5
19 0:1.39975 1:3 2:3.38266 3:17.3895 4:106.528 5:0.5 6:-2 7:-43.6562 8:-630.286 9:-999.545 10:-215.553 11:956.344 12:84.1291 13:4
19 0:1.54795 1:3 2:3.47485 3:19.2683 4:106.052 5:1 6:-0.666667 7:-105.263 8:-606.893 9:-998.603 10:-124.36 11:894.737 12:39.1244 13:4
19 0:1.6209 1:3 2:3.58278 3:23.5486 4:104.928 5:0.5 6:-3 7:-72.9412 8:-606.118 9:-1000 10:-84.2353 11:927.059 12:10.8235 13:5
19 0:1.72693 1:3 2:3.00205 3:18.3384 4:110.79 5:-0.428571 6:-0 7:0 8:-554.735 9:-1000 10:-132.493 11:1000 12:24.3267 13:5
19 0:1.40859 1:3 2:2.98757 3:17.0291 4:110.826 5:0.285714 6:-0 7:0 8:-620.944 9:-1000 10:-25.5654 11:1000 12:88.9872 13:7
19 0:1.23049 1:3 2:3.4769 3:18.0052 4:106.669 5:-0.25 6:1 7:-18.981 8:-709.291 9:-999.5 10:-210.29 11:981.019 12:103.397 13:2
19 0:1.39849 1:3 2:3.52214 3:19.5701 4:105.178 5:-1.4 6:0 7:-142.921 8:-715.056 9:-999.551 10:-87.191 11:857.079 12:0 13:4
19 0:1.66974 1:3 2:3.52367 3:25.2484 4:110.959 5:0.318182 6:-0.333333 7:-18.0723 8:-573.795 9:-961.345 10:-1.00402 11:981.928 12:25.1004 13:7
19 0:1.32871 1:3 2:4.45744 3:18.0068 4:113.6 5:0.125 6:-0 7:-152.089 8:-674.282 9:-817.232 10:-184.726 11:847.911 12:78.329 13:6
19 0:1.52818 1:3 2:3.80021 3:22.4384 4:103.333 5:0.5 6:-0.5 7:-58.125 8:-529.375 9:-994.375 10:-155 11:941.875 12:125 13:3
19 0:1.52099 1:3 2:3.45983 3:20.9133 4:95.9979 5:0.5 6:0.2 7:-50.3247 8:-562.771 9:-1000 10:-66.0173 11:949.675 12:94.697 13:2
19 0:1.31001 1:3 2:4.09781 3:19.3978 4:104.262 5:0.3125 6:-2 7:-155.125 8:-655.323 9:-998.021 10:-241.393 11:844.875 12:108.033 13:0
17 0:1.7162 1:3 2:2.84509 3:17.8761 4:122.823 5:-3 6:0.4 7:-13.0412 8:-570.683 9:-995.827 10:-4.17319 11:986.959 12:11.9979 13:6
4 0:1.63527 1:3 2:2.86802 3:13.0955 4:113.909 5:1.05882 6:1.5 7:-30.1407 8:-145.345 9:-1000 10:-326.859 11:969.859 12:466.175 13:2
5 0:1.8698 1:3 2:7.91444 3:14.2112 4:113.324 5:-1.16667 6:-1 7:-8.6145 8:-272.075 9:-226.131 10:0 11:991.385 12:262.742 13:5
10 0:1.30325 1:3 2:7.03178 3:14.2172 4:89.5757 5:1.30769 6:0.727273 7:-43.398 8:-569.714 9:-448.753 10:-332.41 11:956.602 12:197.599 13:7
19 0:1.76265 1:3 2:3.50675 3:19.1275 4:92.6324 5:-1.14286 6:-0.5 7:-100.993 8:-495.033 9:-982.34 10:-169.978 11:899.007 12:72.2958 13:5
20 0:0.612653 1:3 2:5.1356 3:18.4671 4:86.6875 5:0.357143 6:-0 7:-46.4816 8:-840.542 9:-67.7857 10:-185.926 11:566.172 12:159.458 13:6
10 0:1.2965 1:3 2:7.99001 3:12.8924 4:121.001 5:-0.5 6:1.22222 7:-12.474 8:-437.976 9:-171.864 10:-76.9231 11:987.526 12:333.333 13:4
10 0:1.3767 1:3 2:4.94667 3:13.8658 4:97.4616 5:-1.33333 6:1 7:-9.86031 8:-524.24 9:-505.341 10:-116.68 11:990.14 12:202.136 13:1
20 0:0.867448 1:3 2:8.01443 3:21.7872 4:85.883 5:0.428571 6:0.375 7:-27.127 8:-757.09 9:-301.48 10:-289.149 11:840.321 12:242.91 13:5
4 0:1.88113 1:3 2:2.50701 3:11.9271 4:137.036 5:2 6:-0.24 7:-27.7212 8:-484.305 9:-1000 10:-232.369 11:972.279 12:47.289 13:2
5 0:2.33841 1:3 2:5.53896 3:13.2449 4:129.205 5:1 6:0.9 7:-8.25728 8:-427.64 9:-49.9783 10:0 11:991.743 12:0 13:3
4 0:1.29485 1:3 2:2.87135 3:10.6131 4:136.23 5:2 6:0.137931 7:-13.695 8:-485.231 9:-1000 10:-339.151 11:986.305 12:287.057 13:2
5 0:2.7737 1:3 2:6.00809 3:15.7067 4:126.465 5:1 6:1.92308 7:-0.275634 8:-355.843 9:-174.201 10:0 11:999.724 12:4.68578 13:5
10 0:1.88018 1:3 2:9.21627 3:20.9197 4:101.366 5:0.407407 6:6 7:-12.6285 8:-529.515 9:-188.546 10:-213.216 11:987.372 12:2.34949 13:5
11 0:3.0033 1:3 2:3.22018 3:24.4635 4:137.284 5:0.5 6:-0.16129 7:-175.549 8:-325.275 9:-1000 10:0 11:824.451 12:7.69231 13:3
12 0:1.03559 1:3 2:3.11414 3:15.4202 4:127.961 5:3 6:-6.33333 7:-0.680504 8:-901.667 9:-850.629 10:0 11:999.319 12:63.9673 13:5
13 0:1.46127 1:3 2:3.51322 3:18.9385 4:118.357 5:1 6:32 7:-1.80723 8:-642.169 9:-1000 10:-410.542 11:998.193 12:42.1687 13:6
16 0:1.89851 1:3 2:7.14364 3:23.7114 4:117.025 5:1.33333 6:-8 7:-233.261 8:-482.451 9:-528.618 10:-85.5832 11:766.739 12:44.2765 13:5
17 0:1.59076 1:3 2:2.72709 3:13.7406 4:140.595 5:5 6:0.0444444 7:-46.9578 8:-586.721 9:-1000 10:-83.5648 11:953.042 12:41.9086 13:0
18 0:1.44767 1:3 2:5.44694 3:22.5851 4:115.415 5:1 6:0.777778 7:-228.609 8:-688.166 9:0 10:0 11:771.391 12:2.60078 13:8
19 0:1.44493 1:3 2:3.36458 3:18.4626 4:105.568 5:2 6:0 7:-123.83 8:-692.075 9:-999.725 10:-90.809 11:876.17 12:0 13:5
20 0:0.705068 1:3 2:4.78511 3:17.734 4:95.9907 5:-0.5 6:-26 7:-9.75763 8:-920.365 9:-73.3396 10:-184.136 11:695.31 12:79.6349 13:7
4 0:1.93682 1:3 2:2.55639 3:10.9424 4:135.941 5:0 6:-0.0714286 7:-83.6898 8:-337.968 9:-1000 10:-180.214 11:916.31 12:178.342 13:1
5 0:2.6006 1:3 2:5.41879 3:13.8759 4:132.098 5:2.5 6:2.5 7:-1.53965 8:-384.527 9:-185.527 10:0 11:998.46 12:0 13:3
10 0:2.07005 1:3 2:8.06812 3:19.455 4:109.406 5:-2.5 6:11 7:-3.34697 8:-476.013 9:-251.395 10:-188.174 11:996.653 12:7.06582 13:5
11 0:1.8676 1:3 2:2.50273 3:14.0671 4:132.368 5:1.5 6:-3.5 7:-38.0597 8:-526.493 9:-1000 10:0 11:961.94 12:8.95522 13:3
12 0:1.20994 1:3 2:3.80506 3:15.2421 4:118.628 5:1 6:2 7:-109.878 8:-812.801 9:-567.518 10:0 11:890.122 12:13.6885 13:3
13 0:1.45163 1:3 2:3.7329 3:19.2271 4:118.056 5:0.333333 6:-1.8 7:-67.0554 8:-683.882 9:-983.757 10:-351.937 11:932.945 12:4.99792 13:4
16 0:1.90032 1:3 2:5.94164 3:23.4751 4:112.056 5:2 6:1 7:-50.791 8:-526.228 9:-511.241 10:-154.871 11:949.209 12:0 13:5
17 0:1.36823 1:3 2:2.92075 3:12.2038 4:132.909 5:0.111111 6:-0.8 7:-198.266 8:-712.401 9:-931.775 10:0 11:801.734 12:18.4697 13:3
18 0:1.53205 1:3 2:5.99109 3:24.848 4:111.154 5:-0.5 6:0.575758 7:-160.681 8:-652.721 9:0 10:0 11:839.319 12:0 13:3
19 0:1.44264 1:3 2:3.64625 3:15.8159 4:96.16 5:0.333333 6:-2 7:-132.082 8:-691.468 9:-721.502 10:-0.682594 11:867.918 12:1.70648 13:4
20 0:1.03923 1:3 2:6.08384 3:14.7617 4:94.3935 5:-1.66667 6:1.66667 7:-88.5757 8:-954.706 9:-163.06 10:-339.708 11:911.424 12:7.54907 13:5
18 0:1.5307 1:3 2:6.12281 3:25.3042 4:109.04 5:5 6:0.545455 7:-129.758 8:-651.248 9:0 10:0 11:870.242 12:2.04666 13:3
18 0:1.77285 1:3 2:7.61697 3:31.8933 4:109.511 5:2 6:0.75 7:-54.001 8:-555.719 9:-18.6549 10:0 11:945.999 12:8.34561 13:5
13 0:1.47339 1:3 2:3.48516 3:18.3171 4:117.924 5:0 6:-2.83333 7:-60.4788 8:-677.446 9:-991.6 10:-281.814 11:939.521 12:1.25997 13:5
13 0:2.44025 1:3 2:2.7126 3:19.0271 4:127.628 5:-0.428571 6:0.545455 7:-15.4639 8:-409.794 9:-1000 10:-109.214 11:984.536 12:0 13:5
17 0:1.79116 1:3 2:2.68495 3:12.5513 4:141.527 5:1.28571 6:-0.08 7:-159.193 8:-554.092 9:-1000 10:-39.2377 11:840.807 12:4.20404 13:3
13 0:1.78469 1:3 2:2.64422 3:14.3455 4:114.52 5:-0 6:0.571429 7:-59.9866 8:-560.322 9:-1000 10:-44.571 11:940.013 12:0 13:5
11 0:2.12481 1:3 2:2.14794 3:11.9744 4:142.826 5:-0.4 6:-0.611111 7:0 8:-470.629 9:-1000 10:0 11:1000 12:0 13:2
12 0:0.879332 1:3 2:3.01465 3:13.6148 4:121.545 5:0.142857 6:6.25 7:-59.9059 8:-999.144 9:-624.733 10:0 11:819.427 12:0.855798 13:3
17 0:1.40337 1:3 2:2.97807 3:11.9854 4:134.255 5:3.66667 6:-0.333333 7:-220.977 8:-707.366 9:-901.121 10:0 11:779.023 12:5.20416 13:2
17 0:1.57568 1:3 2:2.49139 3:11.3397 4:141.681 5:-1 6:-0.833333 7:-130.131 8:-634.647 9:-1000 10:0 11:869.869 12:0 13:2
12 0:0.813925 1:3 2:2.87836 3:13.1553 4:121.177 5:0.454545 6:8.5 7:-16.1625 8:-997.928 9:-560.713 10:0 11:797.762 12:2.07211 13:3
11 0:1.6136 1:3 2:2.67163 3:15.004 4:136.053 5:2 6:-0.833333 7:-21.0728 8:-613.985 9:-983.238 10:0 11:978.927 12:5.74713 13:5
11 0:1.72138 1:3 2:2.62374 3:14.1823 4:141.297 5:0.25 6:-0.52381 7:-70.3576 8:-576.701 9:-1000 10:0 11:929.642 12:4.22914 13:1
12 0:0.980957 1:3 2:3.28245 3:12.5171 4:126.113 5:-0 6:1.83333 7:-127.104 8:-995.571 9:-512.4 10:0 11:853.853 12:4.4287 13:3
13 0:1.50424 1:3 2:3.01808 3:16.4135 4:124.503 5:-1.42857 6:-0.666667 7:-130.54 8:-664.786 9:-1000 10:0 11:869.46 12:0 13:4
13 0:1.70224 1:3 2:2.81954 3:16.0605 4:112.516 5:2.66667 6:0.25 7:-76.2037 8:-578.802 9:-1000 10:-1.38552 11:923.796 12:8.65951 13:4
13 0:1.62991 1:3 2:2.83545 3:15.4232 4:112.482 5:-0.25 6:-0 7:-104.418 8:-612.913 9:-1000 10:-0.617856 11:895.582 12:0.617856 13:2
17 0:1.39334 1:3 2:2.83548 3:12.6605 4:137.923 5:0.461538 6:-1 7:-149.983 8:-709.733 9:-941.462 10:0 11:850.017 12:7.96675 13:2
19 0:1.53705 1:3 2:3.35415 3:17.0377 4:103.798 5:-0.173913 6:-0.6 7:-127.327 8:-650.598 9:-876.995 10:0 11:872.673 12:0 13:4
20 0:1.00363 1:3 2:6.35571 3:16.4641 4:95.7477 5:-3 6:2.8 7:-86.8217 8:-993.798 9:-78.553 10:-356.589 11:913.178 12:2.58398 13:6
13 0:1.24131 1:3 2:2.85532 3:15.4622 4:112.783 5:2.25 6:0 7:-50.8906 8:-794.911 9:-1000 10:-3.05344 11:949.109 12:10.687 13:4
13 0:1.45725 1:3 2:2.94584 3:13.9536 4:110.46 5:0.8 6:2 7:-200.593 8:-681.778 9:-999.704 10:0 11:799.407 12:4.44444 13:2
13 0:1.48861 1:3 2:2.63013 3:13.6767 4:112.485 5:-0 6:-0.666667 7:-62.5869 8:-670.376 9:-1000 10:0 11:937.413 12:1.39082 13:4
13 0:1.97127 1:3 2:2.77604 3:17.2481 4:110.75 5:-0.166667 6:-1 7:0 8:-492.714 9:-1000 10:-124.772 11:1000 12:14.5719 13:5
11 0:2.35408 1:3 2:2.63146 3:18.5993 4:142.627 5:3.33333 6:-0.388889 7:-11.7035 8:-405.288 9:-1000 10:0 11:988.296 12:19.5059 13:3
12 0:1.01592 1:3 2:3.00284 3:14.9396 4:123.785 5:0.166667 6:4.75 7:0 8:-982.86 9:-815.377 10:0 11:1000 12:1.46915 13:5
13 0:1.4028 1:3 2:3.78576 3:17.7416 4:112.679 5:-0.166667 6:9 7:-78.2748 8:-712.859 9:-911.342 10:-278.754 11:921.725 12:0 13:5
16 0:1.64366 1:3 2:6.91431 3:21.7573 4:124.113 5:-0.291667 6:-6.5 7:-183.105 8:-569.336 9:-440.43 10:-110.352 11:816.895 12:39.0625 13:5
17 0:1.66507 1:3 2:2.72155 3:13.8286 4:144.925 5:-0.117647 6:-0.129032 7:-126.893 8:-599.135 9:-1000 10:0 11:873.107 12:1.44196 13:4
17 0:1.60071 1:3 2:2.66874 3:12.7362 4:146.912 5:-0 6:-0.0434783 7:-124.945 8:-622.065 9:-1000 10:-29.2424 11:875.055 12:2.6584 13:4
17 0:1.41452 1:3 2:2.65659 3:14.9722 4:139.088 5:-0.25 6:-0.139535 7:0 8:-706.954 9:-1000 10:0 11:1000 12:0 13:2
18 0:1.29485 1:3 2:5.41819 3:22.4927 4:109.659 5:-0 6:0.346154 7:-34.5158 8:-768.456 9:0 10:0 11:965.484 12:3.83509 13:3
19 0:1.53161 1:3 2:3.35094 3:21.3608 4:105.665 5:-0.583333 6:-0.3125 7:-96.8105 8:-652.908 9:-1000 10:0 11:903.189 12:0 13:4
19 0:1.64633 1:3 2:3.53039 3:23.4834 4:94.1536 5:0.133333 6:-0.1875 7:-114.248 8:-599.912 9:-1000 10:0 11:885.752 12:7.4989 13:4
13 0:2.17507 1:3 2:2.84864 3:18.9781 4:123.629 5:0.117647 6:1 7:-56.6166 8:-445.771 9:-1000 10:-15.3479 11:943.383 12:13.9836 13:3
17 0:1.65178 1:3 2:2.53976 3:13.6211 4:142.699 5:-0.28 6:-0.277778 7:-45.0627 8:-605.408 9:-1000 10:0 11:954.937 12:0 13:2
11 0:2.65467 1:3 2:2.51339 3:17.5898 4:143.536 5:-0.777778 6:-1 7:-47.6365 8:-376.695 9:-1000 10:0 11:952.364 12:0 13:2
10 0:1.69929 1:3 2:7.28718 3:17.1617 4:122.185 5:-0.15 6:-23 7:0 8:-567.539 9:-139.791 10:-154.45 11:1000 12:20.9424 13:5
4 0:1.64633 1:3 2:2.51255 3:10.8596 4:128.389 5:1.8 6:-0.111111 7:-12.4811 8:-453.48 9:-1000 10:-189.486 11:987.519 12:153.933 13:2
5 0:2.60074 1:3 2:6.03643 3:14.6775 4:130.099 5:-0 6:1.42857 7:-0.472367 8:-382.617 9:-92.5838 10:0 11:999.528 12:1.88947 13:3
13 0:1.98983 1:3 2:2.5642 3:15.7613 4:114.494 5:-0.111111 6:-0.666667 7:-9.19932 8:-493.697 9:-1000 10:-21.4651 11:990.801 12:8.8586 13:5
13 0:2.0207 1:3 2:2.83066 3:15.0888 4:113.483 5:0.888889 6:0.5 7:-125.656 8:-494.879 9:-1000 10:-85.6857 11:874.344 12:0 13:1
13 0:1.88024 1:3 2:2.7191 3:13.6748 4:115.201 5:-1 6:0 7:-110.196 8:-529.91 9:-999.758 10:-91.3054 11:889.804 12:1.93752 13:6
13 0:1.83638 1:3 2:2.97575 3:16.343 4:115.623 5:0.2 6:0.166667 7:-110.104 8:-542.56 9:-1000 10:-80.9197 11:889.896 12:1.98983 13:5
13 0:1.53159 1:3 2:3.06643 3:14.3689 4:116.433 5:1 6:2.63636 7:-87.8924 8:-651.121 9:-1000 10:-243.946 11:912.108 12:1.79372 13:3
17 0:1.51693 1:3 2:2.66861 3:12.1063 4:125.442 5:0.25 6:-3 7:-171.699 8:-659.228 9:-1000 10:0 11:828.301 12:0 13:4
17 0:1.47836 1:3 2:3.04597 3:12.8832 4:135.457 5:-0.5 6:-0.171429 7:-145.802 8:-676.128 9:-840.155 10:0 11:854.198 12:0.298775 13:2
13 0:1.62507 1:3 2:2.59675 3:12.7354 4:120.432 5:1 6:5 7:-77.1359 8:-610.169 9:-1000 10:-52.9229 11:922.864 12:5.18852 13:5
17 0:1.17807 1:3 2:2.41435 3:9.5298 4:137.86 5:1.16667 6:-0.5 7:-169.687 8:-835.667 9:-1000 10:0 11:830.313 12:13.1796 13:2
17 0:1.4562 1:3 2:2.76837 3:14.1182 4:137.077 5:-0.235294 6:-0.571429 7:-100.929 8:-675.818 9:-1000 10:0 11:899.071 12:10.9003 13:5
17 0:1.48721 1:3 2:2.64683 3:13.4734 4:140.064 5:-1 6:-0.666667 7:-80 8:-668.4 9:-1000 10:0 11:920 12:4 13:4
17 0:1.63655 1:3 2:2.59875 3:14.3276 4:143.794 5:0.75 6:-0.285714 7:-38.2166 8:-609.342 9:-1000 10:0 11:961.783 12:1.69851 13:4
